Card_Id,Ink,Image,Cost,Inkable,Name,Type,Body_Text,Classifications,Lore,Willpower,Strength,Move_Cost,KeywordAbilities,Abilities
3_173,Steel,https://lorcana-api.com/images/gustav_the_giant/terror_of_the_kingdom/gustav_the_giant-terror_of_the_kingdom-large.png,3,True,Gustav the Giant - Terror of the Kingdom,Character,"All Tied Up - This character enters play exerted and can't ready at the start of your turn.

Break Free - During your turn, whenever one of your other characters banished another character in a challenge, you may ready this character.","Dreamborn, Villain",1.0,6.0,6.0,,,"['All Tied Up', 'Break Free']"
3_174,Steel,https://lorcana-api.com/images/hades/hotheaded_ruler/hades-hotheaded_ruler-large.png,6,True,Hades - Hotheaded Ruler,Character,Call The Titans - {e}: Ready your Titan characters.,"Storyborn, Villain, Deity",2.0,5.0,5.0,,,['Call The Titans']
3_175,Steel,https://lorcana-api.com/images/helga_sinclair/right-hand_woman/helga_sinclair-right-hand_woman-large.png,3,True,Helga Sinclair - Right-Hand Woman,Character,"Challenger +2 (While challenging, this character gets +2{s}.)","Storyborn, Villain",1.0,4.0,2.0,,Challenger +2,['Challenger +2']
3_176,Steel,https://lorcana-api.com/images/john_silver/greedy_treasure_seeker/john_silver-greedy_treasure_seeker-large.png,3,True,John Silver - Greedy Treasure Seeker,Character,"Chart Your Own Course - For each location you have in play, this character gains Resist +1 and gets +1{l}. (Damage dealt to them is reduced by 1.)","Dreamborn, Villain, Alien, Pirate, Captain",1.0,3.0,3.0,,Resist +1,['Chart Your Own Course']
3_177,Steel,https://lorcana-api.com/images/kida/royal_warrior/kida-royal_warrior-large.png,2,True,Kida - Royal Warrior,Character,Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.),"Storyborn, Hero, Princess",1.0,3.0,2.0,,Bodyguard,['Bodyguard']
3_178,Steel,https://lorcana-api.com/images/little_john/resourceful_outlaw/little_john-resourceful_outlaw-large.png,6,True,Little John - Resourceful Outlaw,Character,"Shift 4 (You may pay 4{i} to play this on top of one of your characters named Little John.)

Okay, Big Shot - While this character is exerted, your characters with Bodyguard gain Resist +1 and get +1{l}.","Floodborn, Hero",2.0,5.0,4.0,,"Shift 4, Bodyguard, Resist +1","['Shift 4', 'Okay, Big Shot']"
3_179,Steel,https://lorcana-api.com/images/little_john/robin's_pal/little_john-robin's_pal-large.png,3,True,Little John - Robin's Pal,Character,"Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)

Disguised - During your turn, this character gains Evasive. (They can challenge characters with Evasive.)","Storyborn, Ally",1.0,4.0,2.0,,"Bodyguard, Evasive","['Bodyguard', 'Disguised']"
3_18,Amber,https://lorcana-api.com/images/pluto/friendly_pooch/pluto-friendly_pooch-large.png,1,False,Pluto - Friendly Pooch,Character,Good Dog - {e}: You pay 1{i} less for the next character you play this turn.,"Storyborn, Ally",1.0,2.0,0.0,,,['Good Dog']
3_180,Steel,https://lorcana-api.com/images/lythos/rock_titan/lythos-rock_titan-large.png,4,True,Lythos - Rock Titan,Character,"Resist +2 (Damage dealt to this character is reduced by 2.)

Stone Skin - {e}: Chosen character gains Resist +2 this turn.","Storyborn, Titan",1.0,1.0,4.0,,Resist +2,"['Resist +2', 'Stone Skin']"
3_181,Steel,https://lorcana-api.com/images/mickey_mouse/stalwart_explorer/mickey_mouse-stalwart_explorer-large.png,3,True,Mickey Mouse - Stalwart Explorer,Character,Let's Take A Look - This character gets +1{p} for each location you have in play.,"Dreamborn, Hero",1.0,3.0,3.0,,,"[""Let's Take A Look""]"
3_182,Steel,https://lorcana-api.com/images/mickey_mouse/trumpeter/mickey_mouse-trumpeter-large.png,4,False,Mickey Mouse - Trumpeter,Character,"Sound The Call - {e}, 2{i}: Play a character for free.","Dreamborn, Hero",1.0,1.0,0.0,,,['Sound The Call']
3_183,Steel,https://lorcana-api.com/images/minnie_mouse/funky_spelunker/minnie_mouse-funky_spelunker-large.png,1,True,Minnie Mouse - Funky Spelunker,Character,"Journey - While this character is at a location, she gets +2{p}.","Dreamborn, Hero",1.0,3.0,0.0,,,['Journey']
3_184,Steel,https://lorcana-api.com/images/mr._smee/bumbling_mate/mr._smee-bumbling_mate-large.png,2,True,Mr. Smee - Bumbling Mate,Character,"Oh Dear, Dear, Dear - At the end of your turn, if this character is exerted and you don't have a Captain character in play, deal 1 damage to this character.","Storyborn, Ally, Pirate",2.0,3.0,3.0,,,"['Oh Dear, Dear, Dear']"
3_185,Steel,https://lorcana-api.com/images/mufasa/champion_of_the_pride_lands/mufasa-champion_of_the_pride_lands-large.png,7,True,Mufasa - Champion of the Pride Lands,Character,,"Storyborn, Mentor, King",3.0,10.0,3.0,,,[]
3_186,Steel,https://lorcana-api.com/images/nala/fierce_fiend/nala-fierce_fiend-large.png,3,True,Nala - Fierce Friend,Character,,"Storyborn, Ally",2.0,4.0,2.0,,,[]
3_187,Steel,https://lorcana-api.com/images/pyros/lava_titan/pyros-lava_titan-large.png,5,True,Pyros - Lava Titan,Character,"Eruption - During your turn, whenever this character banishes another character in a challenge, you may ready chosen character.","Storyborn, Titan",1.0,4.0,5.0,,,['Eruption']
3_188,Steel,https://lorcana-api.com/images/razoul/palace_guard/razoul-palace_guard-large.png,2,True,Razoul - Palace Guard,Character,"Looky Here - While this character has no damage, he gets +2{p}.","Storyborn, Ally, Captain",1.0,3.0,1.0,,,['Looky Here']
3_189,Steel,https://lorcana-api.com/images/robin_hood/beloved_outlaw/robin_hood-beloved_outlaw-large.png,1,True,Robin Hood - Beloved Outlaw,Character,,"Storyborn, Hero",1.0,2.0,2.0,,,[]
3_19,Amber,https://lorcana-api.com/images/pongo/determined_father/pongo-determined_father-large.png,3,True,Pongo - Determined Father,Character,"Twilight Bark - Once per turn, you may pay 2{i} to reveal the top card of your deck. If it's a character card, put it into your hand. Otherwise, Put it on the bottom of your deck.","Storyborn, Hero",1.0,2.0,3.0,,,['Twilight Bark']
3_190,Steel,https://lorcana-api.com/images/robin_hood/champion_of_sherwood/robin_hood-champion_of_sherwood-large.png,5,True,Robin Hood - Champion of Sherwood,Character,"Shift 3 (You may pay 3{i} to play this on top of one of your characters named Robin Hood.)

Skilled Combatant - During your turn, whenever this character banishes another character in a challenge, gain 2 lore.

The Good Of Others - When this character is banished in a challenge, you may draw a card.","Floodborn, Hero",2.0,6.0,3.0,,Shift 3,"['Shift 3', 'Skilled Combatant', 'The Good Of Others']"
3_191,Steel,https://lorcana-api.com/images/sheriff_of_nottingham/corrupt_official/sheriff_of_nottingham-corrupt_official-large.png,4,False,Sheriff of Nottingham - Corrupt Official,Character,"Taxes Should Hurt - Whenever you discard a card, you may deal 1 damage to chosen opposing character.","Dreamborn, Villain",1.0,4.0,2.0,,,['Taxes Should Hurt']
3_192,Steel,https://lorcana-api.com/images/simba/fighting_prince/simba-fighting_prince-large.png,7,True,Simba - Fighting Prince,Character,"Step Down Or Fight - When you play this character and whenever he banishes another character in a challenge during your turn, you may choose one. Draw 2 cards, then choose and discard 2 cards. Deal 2 damage 2 chosen character.","Dreamborn,  Hero, Prince",2.0,7.0,5.0,,,['Step Down Or Fight']
3_193,Steel,https://lorcana-api.com/images/simba/rightful_king/simba-rightful_king-large.png,5,True,Simba - Rightful King,Character,"Triumphant Stance - During your turn, whenever this character banishes another character in a challenge, chosen opposing character can't challenge during their next turn.","Storyborn, Hero, King",1.0,6.0,4.0,,,['Triumphant Stance']
3_194,Steel,https://lorcana-api.com/images/thaddeus_e._klang/metallic_leader/thaddeus_e._klang-metallic_leader-large.png,5,True,Thaddeus E. Klang - Metallic Leader,Character,"My Teeth Are Sharper - Whenever this character quests while at a location, you may deal 1 damage to chosen character.","Storyborn, Villain",2.0,5.0,3.0,,,['My Teeth Are Sharper']
3_2,Amber,https://lorcana-api.com/images/bernard/brand-new_agent/bernard-brand-new_agent-large.png,4,True,Bernard - Brand-New Agent,Character,"I'll Check It Out - At the end of your turn, if this character is exerted, you may ready another chosen character of yours.","Storyborn, Hero",2.0,5.0,1.0,,,"[""I'll Check It Out""]"
3_20,Amber,https://lorcana-api.com/images/queen_of_hearts/wonderland_empress/queen_of_hearts-wonderland_empress-large.png,3,True,Queen of Hearts - Wonderland Empress,Character,"All Ways Here Are My Ways - Whenever this character quests, your other Villain characters get +1{l} this turn.","Dreamborn, Villain, Queen",1.0,3.0,3.0,,,['All Ways Here Are My Ways']
3_21,Amber,https://lorcana-api.com/images/rolly/hungry_pup/rolly-hungry_pup-large.png,3,True,Rolly - Hungry Pup,Character,"Support (Whenever this character quests, you may add their {s} to another chosen character's {s} this turn.)","Storyborn, Puppy",1.0,3.0,3.0,,Support,['Support']
3_22,Amber,https://lorcana-api.com/images/tinker_bell/generous_fairy/tinker_bell-generous_fairy-large.png,4,False,Tinker Bell - Generous Fairy,Character,"Make A New Friend - When you play this character, look at the top 4 cards of your deck. You may reveal a character card and put it into your hand. Put the rest on the bottom of our deck in any order.","Storyborn, Ally, Fairy",1.0,4.0,1.0,,,['Make A New Friend']
3_23,Amber,https://lorcana-api.com/images/wendy_darling/talented_sailor/wendy_darling-talented_sailor-large.png,2,True,Wendy Darling - Talented Sailor,Character,,"Dreamborn, Hero",2.0,3.0,1.0,,,[]
3_3,Amber,https://lorcana-api.com/images/chernabog/evildoer/chernabog-evildoer-large.png,10,False,Chernabog - Evildoer,Character,"The Power Of Evil - For each character card in your discard, you pay 1{i} less to play this character.

Summon The Spirits - When you play this character, shuffle all character cards from your discard into your deck.","Storyborn, Villain",3.0,9.0,9.0,,,"['The Power Of Evil', 'Summon The Spirits']"
3_35,Amethyst,https://lorcana-api.com/images/alice/tea_alchemist/alice-tea_alchemist-large.png,6,True,Alice - Tea Alchemist,Character,Curiouser And Curiouser - {e}: Exert chosen opposing character and all other opposing characters with the same name.,"Dreamborn, Hero, Sorcerer",2.0,4.0,4.0,,,['Curiouser And Curiouser']
3_36,Amethyst,https://lorcana-api.com/images/chernabog's_followers/chernabog's_followers-large.png,1,True,Chernabog's Followers - Creatures of Evil,Character,"Restless Souls - Whenever this character quests, you may banish them to draw a card.","Storyborn, Ally",1.0,1.0,2.0,,,['Restless Souls']
3_37,Amethyst,https://lorcana-api.com/images/diablo/faithful_pet/diablo-faithful_pet-large.png,1,True,Diablo - Faithful Pet,Character,"Looking For Aurora - Whenever you play a character named Maleficent, you may look at the top card of your deck. Put it on the top or the bottom of your deck.","Dreamborn, Ally",1.0,1.0,2.0,,,['Looking For Aurora']
3_38,Amethyst,https://lorcana-api.com/images/genie/supportive_friend/genie-supportive_friend-large.png,4,False,Genie - Supportive Friend,Character,"Three Wishes - Whenever this character quests, you may shuffle this card into your deck to draw 3 cards.","Storyborn, Ally",1.0,5.0,3.0,,,['Three Wishes']
3_39,Amethyst,https://lorcana-api.com/images/hydros/ice_titan/hydros-ice_titan-large.png,3,True,Hydros - Ice Titan,Character,Blizzard - {e}: Exert chosen character.,"Storyborn, Titan",2.0,2.0,2.0,,,['Blizzard']
3_4,Amber,https://lorcana-api.com/images/dalmatian_puppy/tail_wagger/dalmatian_puppy-tail_wagger-large.png,2,True,Dalmatian Puppy - Tail Wagger,Character,Where Did They All Come From? - You may have up to 99 copies of Dalmatian Puppy - Tail Wagger in your deck.,"Storyborn, Puppy",1.0,3.0,2.0,,,['Where Did They All Come From?']
3_40,Amethyst,https://lorcana-api.com/images/iago/pretty_polly/iago-pretty_polly-large.png,3,True,Iago - Pretty Polly,Character,Evasive (Only characters with Evasive can challenge this character.),"Storyborn, Ally",1.0,2.0,3.0,,Evasive,['Evasive']
3_41,Amethyst,https://lorcana-api.com/images/jafar/lamp_thief/jafar-lamp_thief-large.png,3,True,Jafar - Lamp thief,Character,"I Am Your Master Now - When you play this character, look at the top 2 cards of your deck. Put one on the top of your deck and the other on the bottom.","Storyborn, Villain, Sorcerer",2.0,2.0,2.0,,,['I Am Your Master Now']
3_42,Amethyst,https://lorcana-api.com/images/jafar/striking_illusionist/jafar-striking_illusionist-large.png,7,True,Jafar - Striking Illusionist,Character,"Shift 5 (You may pay 5{i} to play this on top of one of your characters named Jafar.)

Evasive (Only characters with Evasive can challenge this character.)

Power Beyond Measure - During your turn, while this character is exerted, whenever you draw a card, gain 1 lore.","Floodborn, Villain, Sorcerer",1.0,5.0,4.0,,"Shift 5, Evasive","['Evasive', 'Shift 5', 'Power Beyond Measure']"
3_43,Amethyst,https://lorcana-api.com/images/lena_sabrewing/rebellious_teenager/lena_sabrewing-rebellious_teenager-large.png,2,True,Lena Sabrewing - Rebellious Teenager,Character,Rush (This character can challenge the turn they're played.),"Storyborn, Hero, Sorcerer",1.0,3.0,1.0,,Rush,['Rush']
3_44,Amethyst,https://lorcana-api.com/images/magic_broom/dancing_duster/magic_broom-dancing_duster-large.png,6,False,Magic Broom - Dancing Duster,Character,"Power Clean - When you play this character, if you have a Sorcerer character in play, you may exert chosen opposing character. They can't ready at the start of their next turn.","Dreamborn, Broom",1.0,3.0,3.0,,,['Power Clean']
3_45,Amethyst,https://lorcana-api.com/images/magic_broom/swift_cleaner/magic_broom-swift_cleaner-large.png,5,False,Magic Broom - Swift Cleaner,Character,"Rush (This character can challenge the turn they're played.)

Clean This, Clean That - When you play this character, you may shuffle all Broom cards from your discard into your deck.","Dreamborn, Broom",2.0,4.0,4.0,,Rush,"['Rush', 'Clean This, Clean That']"
3_46,Amethyst,https://lorcana-api.com/images/magic_broom/the_big_sweeper/magic_broom-the_big_sweeper-large.png,3,True,Magic Broom - The Big Sweeper,Character,"Clean Sweep - While this character is at a location, it gets +2{p}.","Dreamborn,  Broom",1.0,5.0,1.0,,,['Clean Sweep']
3_47,Amethyst,https://lorcana-api.com/images/magic_carpet/flying_rug/magic_carpet-flying_rug-large.png,2,True,Magic Carpet - Flying Rug,Character,"Evasive (Only characters with Evasive can challenge this character.)

Find The Way - {e}: Move a character of yours to a location for free.","Storyborn, Ally",1.0,1.0,2.0,,Evasive,"['Evasive', 'Find The Way']"
3_48,Amethyst,https://lorcana-api.com/images/magica_de_spell/ambitious_witch/magica_de_spell-ambitious_witch-large.png,2,True,Magica De Spell - Ambitious Witch,Character,,"Storyborn, Villain, Sorcerer",1.0,3.0,2.0,,,[]
3_49,Amethyst,https://lorcana-api.com/images/magica_de_spell/the_midas_touch/magica_de_spell-the_midas_touch-large.png,7,False,Magica De Spell - The Midas Touch,Character,"Shift 5 (You may pay 5{i} to play this on top of one of your characters named Magica De Spell.)

All Mine - Whenever this character quests, gain lore equal to the cost of one of your items in play.","Floodborn, Villain, Sorcerer",0.0,6.0,4.0,,Shift 5,"['Shift 5', 'All Mine']"
3_5,Amber,https://lorcana-api.com/images/joshua_sweet/the_doctor/joshua_sweet-the_doctor-large.png,4,True,Joshua Sweet - The Doctor,Character,Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.),"Storyborn, Ally",2.0,5.0,1.0,,Bodyguard,['Bodyguard']
3_50,Amethyst,https://lorcana-api.com/images/magica_de_spell/thieving_sorceress/magica_de_spell-thieving_sorceress-large.png,4,True,Magica De Spell - Thieving Sorceress,Character,Telekinesis - {e}: Return chosen item with cost equal to or less than this character's {p} to its player's hand.,"Storyborn, Villain, Sorcerer",2.0,4.0,3.0,,,['Telekinesis']
3_51,Amethyst,https://lorcana-api.com/images/maleficent/mistress_of_all_evil/maleficent-mistress_of_all_evil-large.png,5,True,Maleficent - Mistress of All Evil,Character,"Dark Knowledge - Whenever this character quests, you may draw a card.

Divination - During your turn, whenever you draw a card, you may move 1 damage counter from chosen character to chosen opposing character.","Storyborn, Villain, Sorcerer",2.0,3.0,2.0,,,"['Dark Knowledge', 'Divination']"
3_52,Amethyst,https://lorcana-api.com/images/mama_odie/voice_of_wisdom/mama_odie-voice_of_wisdom-large.png,6,False,Mama Odie - Voice of Wisdom,Character,"Listen To Your Mama Now - Whenever this character quests, you may move up to 2 damage counters from chosen character to chosen opposing character.","Dreamborn, Ally, Sorcerer",2.0,6.0,3.0,,,['Listen To Your Mama Now']
3_53,Amethyst,https://lorcana-api.com/images/pua/potbellied_buddy/pua-potbellied_buddy-large.png,2,True,Pua - Potbellied Buddy,Character,"Always There - When this character is banished, you may shuffle this card into your deck.","Storyborn, Ally",2.0,2.0,2.0,,,['Always There']
3_54,Amethyst,https://lorcana-api.com/images/rafiki/mystical_fighter/rafiki-mystical_fighter-large.png,1,True,Rafiki - Mystical Fighter,Character,"Challenger +3 (While challenging, this character gets +3{p}.)

Ancient Skills - Whenever he challenges a Hyena character, this character takes no damage from the challenge.","Dreamborn, Mentor, Sorcerer",1.0,2.0,0.0,,Challenger +3,"['Challenger +3', 'Ancient Skills']"
3_55,Amethyst,https://lorcana-api.com/images/stratos/tornado_titan/stratos-tornado_titan-large.png,5,True,Stratos - Tornado Titan,Character,"Evasive (Only characters with Evasive can challenge this character.)

Cyclone - {e}: Gain lore equal to the number of Titan characters you have in play.","Storyborn, Titan",0.0,4.0,4.0,,Evasive,"['Evasive', 'Cyclone']"
3_56,Amethyst,https://lorcana-api.com/images/the_firebird/force_of_destruction/the_firebird-force_of_destruction-large.png,4,True,The Firebird - Force of Destruction,Character,,"Dreamborn, Villain",1.0,2.0,6.0,,,[]
3_57,Amethyst,https://lorcana-api.com/images/the_queen/hateful_rival/the_queen-hateful_rival-large.png,3,True,The Queen - Hateful Rival,Character,,"Dreamborn, Villain, Queen, Sorcerer",1.0,3.0,4.0,,,[]
3_58,Amethyst,https://lorcana-api.com/images/treasure_guardian/protector_of_the_cave/treasure_guardian-protector_of_the_cave-large.png,4,False,Treasure Guardian - Protector of the Cave,Character,Who Disturbs MY Slumber? - This character can't challenge or quest unless it is at a location.,Storyborn,2.0,6.0,6.0,,,['Who Disturbs MY Slumber?']
3_59,Amethyst,https://lorcana-api.com/images/ursula/sea_witch/ursula-sea_witch-large.png,3,False,Ursula - Sea Witch,Character,"You're Too Late - Whenever this character quests, chosen opposing character can't ready at the start of their next turn.","Dreamborn, Villain, Sorcerer",1.0,3.0,3.0,,,"[""You're Too Late""]"
3_6,Amber,https://lorcana-api.com/images/kida/atlantean/kida-atlantean-large.png,1,True,Kida - Atlantean,Character,,"Storyborn, Hero, Princess",1.0,2.0,2.0,,,[]
3_69,Emerald,https://lorcana-api.com/images/cubby/mighty_lost_boy/cubby-mighty_lost_boy-large.png,4,True,Cubby - Mighty Lost Boy,Character,"The Bear - Whenever this character moves to a location, he gets +3{p} this turn.","Storyborn, Ally",1.0,5.0,3.0,,,['The Bear']
3_7,Amber,https://lorcana-api.com/images/kida/protector_of_atlantis/kida-protector_of_atlantis-large.png,5,True,Kida - Protector of Atlantis,Character,"Shift 3 (You may pay 3{i} to play this on top of one of your characters named Kida.)

Perhaps We Can Save Our Future - When you play this character, all characters get -3{s} until the start of your next turn.","Floodborn, Hero, Princess",2.0,5.0,3.0,,Shift 3,"['Shift 3', 'Perhaps We Can Save Our Future']"
3_70,Emerald,https://lorcana-api.com/images/cursed_merfolk/ursula's_handiwork/cursed_merfolk-ursula's_handiwork-large.png,1,False,Cursed Merfolk - Ursula's Handiwork,Character,"Poor Souls - Whenever this character is challenged, each opponent chooses and discards a card.",Storyborn,2.0,1.0,0.0,,,['Poor Souls']
3_71,Emerald,https://lorcana-api.com/images/don_karnage/prince_of_pirates/don_karnage-prince_of_pirates-large.png,5,True,Don Karnage - Prince of Pirates,Character,Evasive (Only characters with Evasive can challenge this character.),"Dreamborn, Villain, Prince, Pirate",2.0,4.0,4.0,,Evasive,['Evasive']
3_72,Emerald,https://lorcana-api.com/images/flotsam/riffraff/flotsam-riffraff-large.png,3,True,Flotsam - Riffraff,Character,Eerie Pair - Your characters named Jetsam get +3{p}.,"Dreamborn, Ally",1.0,2.0,5.0,,,['Eerie Pair']
3_73,Emerald,https://lorcana-api.com/images/friar_tuck/priest_of_nottingham/friar_tuck-priest_of_nottingham-large.png,4,True,Friar Tuck - Priest of Nottingham,Character,"You Thieving Scoundrel - When you play this character, the player or players with the most cards in their hand chooses and discards a card.","Storyborn, Ally",2.0,4.0,2.0,,,['You Thieving Scoundrel']
3_74,Emerald,https://lorcana-api.com/images/helga_sinclair/femme_fatale/helga_sinclair-femme_fatale-large.png,5,False,Helga Sinclair - Femme Fatale,Character,"Shift 3 (You may pay 3{i} to play this on top of one of your characters named Helga Sinclair.)

This Changes Everything - Whenever this character quests, you may deal 3 damage to chosen damaged character.","Floodborn, Villain",2.0,4.0,4.0,,Shift 3,"['Shift 3', 'This Changes Everything']"
3_75,Emerald,https://lorcana-api.com/images/helga_sinclair/vengeful_partner/helga_sinclair-vengeful_partner-large.png,2,True,Helga Sinclair - Vengeful Partner,Character,"Nothing Personal - When this character is challenged and banished, banish the challenging character.","Storyborn, Villain",1.0,1.0,2.0,,,['Nothing Personal']
3_76,Emerald,https://lorcana-api.com/images/jetsam/riffraff/jetsam-riffraff-large.png,3,True,Jetsam - Riffraff,Character,"Ward (Opponents can't choose this character except to challenge.)

Eerie Pair - Your characters named Flotsam gain Ward.","Dreamborn, Ally",2.0,2.0,2.0,,Ward,"['Ward', 'Eerie Pair']"
3_77,Emerald,https://lorcana-api.com/images/kit_clouckicker/tough_guy/kit_clouckicker-tough_guy-large.png,3,True,Kit Cloudkicker - Tough Guy,Character,"Skysurfing - When you play this character, you may return chosen opposing character with 2{p} or less to their player's hand.","Storyborn, Ally",1.0,2.0,2.0,,,['Skysurfing']
3_78,Emerald,https://lorcana-api.com/images/lyle_tiberius_rourke/cunning_mercenary/lyle_tiberius_rourke-cunning_mercenary-large.png,3,False,Lyle Tiberius Rourke - Cunning Mercenary,Character,"Well, Now You Know - When you play this character, chosen opposing character gains Reckless during their next turn. (They can't quest and must challenge if able.)

Thanks For Volunteering - Whenever one of your other characters is banished, each opponent loses 1 lore.","Storyborn, Villain",1.0,4.0,2.0,,Reckless,"['Well, Now You Know', 'Thanks For Volunteering']"
3_79,Emerald,https://lorcana-api.com/images/milo_thatch/clever_cartographer/milo_thatch-clever_cartographer-large.png,1,True,Milo Thatch - Clever Cartographer,Character,,"Dreamborn, Hero",1.0,2.0,2.0,,,[]
3_8,Amber,https://lorcana-api.com/images/lucky/the_15th_puppy/lucky-the_15th_puppy-large.png,4,False,Lucky - The 15th Puppy,Character,"Good As New - {e}: Reveal the top 3 cards of your deck. You may put each character card with cost 2 or less into your hand. Put the rest on the bottom of your deck in any order.

Puppy Love - Whenever this character quests, if you have 4 or more other characters in play, your other characters get +1{l} this turn.","Storyborn, Puppy",1.0,3.0,2.0,,,"['Good As New', 'Puppy Love']"
3_80,Emerald,https://lorcana-api.com/images/milo_thatch/king_of_atlantis/milo_thatch-king_of_atlantis-large.png,7,False,Milo Thatch - King of Atlantis,Character,"Shift 4 (You may pay 4{i} to play this on top of one of your characters named Milo Thatch.)

Take Them By Surprise - When this character is banished, return all opposing characters to their player's hands.","Floodborn, Hero, King",3.0,4.0,4.0,,Shift 4,"['Shift 4', 'Take Them By Surprise']"
3_81,Emerald,https://lorcana-api.com/images/morph/space_goo/morph-space_goo-large.png,2,True,Morph - Space Goo,Character,Mimicry - You may play any character with Shift on this character as if this character had any name.,"Storyborn, Ally, Alien",1.0,1.0,2.0,,Shift,['Mimicry']
3_82,Emerald,https://lorcana-api.com/images/peter_pan/lost_boy_leader/peter_pan-lost_boy_leader-large.png,4,True,Peter Pan - Lost Boy Leader,Character,"I Came To Listen To The Stories - Once per turn, when this character moves to a location, gain lore equal to that location's {l}.","Dreamborn, Hero",1.0,3.0,3.0,,,['I Came To Listen To The Stories']
3_83,Emerald,https://lorcana-api.com/images/prince_john/phony_king/prince_john-phony_king-large.png,5,False,Prince John - Phony King,Character,"Collect Taxes - Whenever this character quests, each opponent with more lore than you loses 2 lore.","Storyborn, Villain, Prince",2.0,4.0,2.0,,,['Collect Taxes']
3_84,Emerald,https://lorcana-api.com/images/robin_hood/daydreamer/robin_hood-daydreamer-large.png,6,True,Robin Hood - Daydreamer,Character,,"Dreamborn, Hero",4.0,5.0,4.0,,,[]
3_85,Emerald,https://lorcana-api.com/images/shenzi/hyena_pack_leader/shenzi-hyena_pack_leader-large.png,4,True,Shenzi - Hyena Pack Leader,Character,"I'll Handle This - While this character is at a location, she gets +3{p}.

What's The Hurry? - While this character is at a location, whenever she challenges another character, you may draw a card.","Storyborn, Ally, Hyena",1.0,6.0,0.0,,,"[""I'll Handle This"", ""What's The Hurry?""]"
3_86,Emerald,https://lorcana-api.com/images/sir_hiss/aggravating_asp/sir_hiss-aggravating_asp-large.png,2,True,Sir Hiss - Aggravating Asp,Character,Evasive (Only characters with Evasive can challenge this character.),"Dreamborn, Ally",1.0,1.0,3.0,,Evasive,['Evasive']
3_87,Emerald,https://lorcana-api.com/images/skippy/energetic_rabbit/skippy-energetic_rabbit-large.png,2,True,Skippy - Energetic Rabbit,Character,Ward (Opponents can't choose this character except to challenge.),"Storyborn, Ally",1.0,2.0,2.0,,Ward,['Ward']
3_88,Emerald,https://lorcana-api.com/images/starkey/devious_pirate/starkey-devious_pirate-large.png,7,True,Starkey - Devious Pirate,Character,,"Storyborn, Ally, Pirate",3.0,6.0,6.0,,,[]
3_89,Emerald,https://lorcana-api.com/images/stitch/covert_agent/stitch-covert_agent-large.png,5,True,Stitch - Covert Agent,Character,"Evasive (Only characters with Evasive can challenge this character.)

Hide - While this character is at a location, he gains Ward. (Opponents can't choose them except to challenge.)","Dreamborn, Hero, Alien",2.0,3.0,3.0,,"Evasive, Ward","['Evasive', 'Hide']"
3_9,Amber,https://lorcana-api.com/images/minnie_mouse/musical_artist/minnie_mouse-musical_artist-large.png,2,True,Minnie Mouse - Musical Artist,Character,"Singer 3 (This character counts as cost 3 to sing songs.)

Entourage - Whenever you play a character with Bodyguard, you may remove up to 2 damage from chosen character.","Dreamborn, Hero",1.0,3.0,1.0,,"Singer 3, Bodyguard","['Singer 3', 'Entourage']"
3_90,Emerald,https://lorcana-api.com/images/ursula/deceiver/ursula-deceiver-large.png,2,True,Ursula - Deceiver,Character,"You'll Never Even Miss It - When you play this character, chosen opponent reveals their hand and discards a song card of your choice.","Storyborn, Villain, Sorcerer",1.0,3.0,1.0,,,"[""You'll Never Even Miss It""]"
3_91,Emerald,https://lorcana-api.com/images/ursula/deceiver_of_all/ursula-deceiver_of_all-large.png,3,True,Ursula - Deceiver of All,Character,"What A Deal - Whenever this character sings a song, you may play that song again from your discard for free, then put it on the bottom of your deck.","Dreamborn, Villain, Sorcerer",1.0,3.0,2.0,,,['What A Deal']
3_92,Emerald,https://lorcana-api.com/images/wildcat/mechanic/wildcat-mechanic-large.png,3,True,Wildcat - Mechanic,Character,"Evasive (Only characters with Evasive can challenge this character.)

Disassemble - {e}: Banish chosen item.","Storyborn, Ally",1.0,3.0,2.0,,Evasive,"['Evasive', 'Disassemble']"
3_93,Emerald,https://lorcana-api.com/images/zazu/steward_of_the_pride_lands/zazu-steward_of_the_pride_lands-large.png,1,True,Zazu - Steward of the Pride Lands,Character,"It's Time To Go! - While this character is at a location, he gets +1{l}.","Storyborn, Ally",1.0,1.0,2.0,,,"[""It's Time To Go!""]"
